Country,Year,Total,Life_expectancy,Population
Albania,2015,female,81.183,1455176.0
Albania,2015,male,76.404,1425527.0
Albania,2015,total,78.644,2880703.0
Andorra,2015,female,,35669.0
Andorra,2015,male,,36505.0
Andorra,2015,total,,72174.0
Austria,2015,female,83.7,4406308.0
Austria,2015,male,78.8,4236391.0
Austria,2015,total,81.190243902439,8642699.0
Belarus,2015,female,78.9,5059103.0
Belarus,2015,male,68.6,4401973.0
Belarus,2015,total,73.6243902439025,9461076.0
Belgium,2015,female,83.4,5727501.0
Belgium,2015,male,78.7,5546695.0
Belgium,2015,total,80.9926829268293,11274196.0
Bosnia and Herzegovina,2015,female,78.112,1846373.0
Bosnia and Herzegovina,2015,male,74.18,1672168.0
Bosnia and Herzegovina,2015,total,76.182,3518541.0
Bulgaria,2015,female,78.2,3688361.0
Bulgaria,2015,male,71.2,3489630.0
Bulgaria,2015,total,74.6146341463415,7177991.0
Channel Islands,2015,female,83.552,82618.0
Channel Islands,2015,male,79.268,80836.0
Channel Islands,2015,total,81.433,163454.0
Croatia,2015,female,80.4,2152382.0
Croatia,2015,male,74.3,1999343.0
Croatia,2015,total,77.2756097560976,4151725.0
Cyprus,2015,female,82.873,603502.0
Cyprus,2015,male,79.051,616000.0
Cyprus,2015,total,80.966,1219502.0
Czechia,2015,female,81.6,5358877.0
Czechia,2015,male,75.7,5187182.0
Czechia,2015,total,78.5780487804878,10546059.0
Denmark,2015,female,82.7,2859066.0
Denmark,2015,male,78.8,2824417.0
Denmark,2015,total,80.7024390243902,5683483.0
Estonia,2015,female,82.2,699484.0
Estonia,2015,male,73.2,615923.0
Estonia,2015,total,77.590243902439,1315407.0
Faroe Islands,2015,female,84.2,23654.0
Faroe Islands,2015,male,79.5,25247.0
Faroe Islands,2015,total,81.7926829268293,48901.0
Finland,2015,female,84.4,2782780.0
Finland,2015,male,78.7,2696751.0
Finland,2015,total,81.4804878048781,5479531.0
France,2015,female,85.6,34342402.0
France,2015,male,79.2,32205870.0
France,2015,total,82.3219512195122,66548272.0
Germany,2015,female,83.1,41477200.0
Germany,2015,male,78.3,40209411.0
Germany,2015,total,80.6414634146341,81686611.0
Gibraltar,2015,female,84.231,16614.0
Gibraltar,2015,male,76.877,16579.0
Gibraltar,2015,total,80.427,33193.0
Greece,2015,female,83.7,5593702.0
Greece,2015,male,78.5,5227181.0
Greece,2015,total,81.0365853658537,10820883.0
Hungary,2015,female,79.0,5151045.0
Hungary,2015,male,72.3,4691983.0
Hungary,2015,total,75.5682926829269,9843028.0
Iceland,2015,female,83.8,164612.0
Iceland,2015,male,81.2,166203.0
Iceland,2015,total,82.4682926829268,330815.0
Ireland,2015,female,83.4,2375796.0
Ireland,2015,male,79.6,2326161.0
Ireland,2015,total,81.4536585365854,4701957.0
Isle of Man,2015,female,80.762,42158.0
Isle of Man,2015,male,77.052,41435.0
Isle of Man,2015,total,78.905,83593.0
Italy,2015,female,84.9,31252203.0
Italy,2015,male,80.3,29478379.0
Italy,2015,total,82.5439024390244,60730582.0
Kosovo,2015,female,81.632,909039.0
Kosovo,2015,male,76.282,879235.0
Kosovo,2015,total,78.922,1788274.0
Latvia,2015,female,79.5,1069877.0
Latvia,2015,male,69.7,907650.0
Latvia,2015,total,74.4804878048781,1977527.0
Liechtenstein,2015,female,84.5,18877.0
Liechtenstein,2015,male,80.9,18617.0
Liechtenstein,2015,total,82.6560975609756,37494.0
Lithuania,2015,female,79.7,1567119.0
Lithuania,2015,male,69.2,1337791.0
Lithuania,2015,total,74.3219512195122,2904910.0
Luxembourg,2015,female,84.7,284010.0
Luxembourg,2015,male,80.0,285594.0
Luxembourg,2015,total,82.2926829268293,569604.0
Moldova,2015,female,73.838,1519685.0
Moldova,2015,male,64.827,1316293.0
Moldova,2015,total,69.24,2835978.0
Monaco,2015,female,,18749.0
Monaco,2015,male,,18008.0
Monaco,2015,total,,36757.0
Montenegro,2015,female,78.6,322424.0
Montenegro,2015,male,74.4,299735.0
Montenegro,2015,total,76.4487804878049,622159.0
Netherlands,2015,female,83.2,8558068.0
Netherlands,2015,male,79.9,8381855.0
Netherlands,2015,total,81.509756097561,16939923.0
North Macedonia,2015,female,77.4,974197.0
North Macedonia,2015,male,73.5,938233.0
North Macedonia,2015,total,75.4024390243902,1912430.0
Norway,2015,female,84.2,2577299.0
Norway,2015,male,80.5,2611308.0
Norway,2015,total,82.3048780487805,5188607.0
Poland,2015,female,81.6,19568360.0
Poland,2015,male,73.5,18418052.0
Poland,2015,total,77.4512195121951,37986412.0
Portugal,2015,female,84.3,5440729.0
Portugal,2015,male,78.1,4917347.0
Portugal,2015,total,81.1243902439025,10358076.0
Romania,2015,female,78.6,10237760.0
Romania,2015,male,71.4,9577856.0
Romania,2015,total,74.9121951219512,19815616.0
Russian Federation,2015,female,76.71,77580765.0
Russian Federation,2015,male,65.92,67059951.0
Russian Federation,2015,total,71.1834146341463,144640716.0
San Marino,2015,female,,16950.0
San Marino,2015,male,,15947.0
San Marino,2015,total,,32897.0
Serbia,2015,female,77.9,3716749.0
Serbia,2015,male,72.8,3378634.0
Serbia,2015,total,75.2878048780488,7095383.0
Slovakia,2015,female,80.2,2779328.0
Slovakia,2015,male,73.1,2644473.0
Slovakia,2015,total,76.5634146341463,5423801.0
Slovenia,2015,female,83.9,1040389.0
Slovenia,2015,male,77.8,1023142.0
Slovenia,2015,total,80.7756097560976,2063531.0
Spain,2015,female,85.7,23583086.0
Spain,2015,male,80.1,22861746.0
Spain,2015,total,82.8317073170732,46444832.0
Sweden,2015,female,84.1,4897627.0
Sweden,2015,male,80.4,4901559.0
Sweden,2015,total,82.2048780487805,9799186.0
Switzerland,2015,female,85.1,4184723.0
Switzerland,2015,male,80.8,4097673.0
Switzerland,2015,total,82.8975609756098,8282396.0
Ukraine,2015,female,76.25,24462666.0
Ukraine,2015,male,66.37,21322230.0
Ukraine,2015,total,71.189512195122,45784896.0
United Kingdom,2015,female,82.8,33182512.0
United Kingdom,2015,male,79.2,31933707.0
United Kingdom,2015,total,80.9560975609756,65116219.0
