Country,Year,Total,Life_expectancy,Population
Albania,2012,female,80.703,1465129.0
Albania,2012,male,75.73,1435272.0
Albania,2012,total,78.064,2900401.0
Andorra,2012,female,,37671.0
Andorra,2012,male,,39163.0
Andorra,2012,total,,76834.0
Austria,2012,female,83.6,4319277.0
Austria,2012,male,78.4,4110714.0
Austria,2012,total,80.9365853658537,8429991.0
Belarus,2012,female,77.6,5057231.0
Belarus,2012,male,66.6,4389605.0
Belarus,2012,total,71.9658536585366,9446836.0
Belgium,2012,female,83.1,5650217.0
Belgium,2012,male,77.8,5456715.0
Belgium,2012,total,80.3853658536585,11106932.0
Bosnia and Herzegovina,2012,female,79.867,1924626.0
Bosnia and Herzegovina,2012,male,74.406,1745487.0
Bosnia and Herzegovina,2012,total,77.191,3670113.0
Bulgaria,2012,female,77.9,3750798.0
Bulgaria,2012,male,70.9,3555090.0
Bulgaria,2012,total,74.3146341463415,7305888.0
Channel Islands,2012,female,83.432,81403.0
Channel Islands,2012,male,79.172,79364.0
Channel Islands,2012,total,81.339,160767.0
Croatia,2012,female,80.1,2209916.0
Croatia,2012,male,73.9,2050452.0
Croatia,2012,total,76.9243902439024,4260368.0
Cyprus,2012,female,82.15,575895.0
Cyprus,2012,male,78.091,589502.0
Cyprus,2012,total,80.109,1165397.0
Czechia,2012,female,81.2,5348916.0
Czechia,2012,male,75.1,5161869.0
Czechia,2012,total,78.0756097560976,10510785.0
Denmark,2012,female,82.1,2818912.0
Denmark,2012,male,78.1,2772660.0
Denmark,2012,total,80.0512195121951,5591572.0
Estonia,2012,female,81.5,705519.0
Estonia,2012,male,71.4,617177.0
Estonia,2012,total,76.3268292682927,1322696.0
Faroe Islands,2012,female,83.7,23474.0
Faroe Islands,2012,male,78.8,24817.0
Faroe Islands,2012,total,81.190243902439,48291.0
Finland,2012,female,83.7,2754264.0
Finland,2012,male,77.7,2659707.0
Finland,2012,total,80.6268292682927,5413971.0
France,2012,female,85.4,33864269.0
France,2012,male,78.7,31793390.0
France,2012,total,81.9682926829268,65657659.0
Germany,2012,female,83.1,41118790.0
Germany,2012,male,78.1,39307033.0
Germany,2012,total,80.5390243902439,80425823.0
Gibraltar,2012,female,85.621,16021.0
Gibraltar,2012,male,80.922,16008.0
Gibraltar,2012,total,83.366,32029.0
Greece,2012,female,83.4,5665118.0
Greece,2012,male,78.0,5379893.0
Greece,2012,total,80.6341463414634,11045011.0
Hungary,2012,female,78.7,5200183.0
Hungary,2012,male,71.6,4720179.0
Hungary,2012,total,75.0634146341463,9920362.0
Iceland,2012,female,84.3,159840.0
Iceland,2012,male,81.6,160876.0
Iceland,2012,total,82.9170731707317,320716.0
Ireland,2012,female,83.1,2320692.0
Ireland,2012,male,78.7,2278841.0
Ireland,2012,total,80.8463414634146,4599533.0
Isle of Man,2012,female,81.657,42468.0
Isle of Man,2012,male,77.04,41867.0
Isle of Man,2012,total,79.337,84335.0
Italy,2012,female,84.8,30689841.0
Italy,2012,male,79.8,28849876.0
Italy,2012,total,82.2390243902439,59539717.0
Kosovo,2012,female,81.043,919532.0
Kosovo,2012,male,75.651,887594.0
Kosovo,2012,total,78.28,1807126.0
Latvia,2012,female,78.9,1103724.0
Latvia,2012,male,68.9,930595.0
Latvia,2012,total,73.7780487804878,2034319.0
Liechtenstein,2012,female,85.2,18505.0
Liechtenstein,2012,male,79.7,18152.0
Liechtenstein,2012,total,82.3829268292683,36657.0
Lithuania,2012,female,79.6,1611604.0
Lithuania,2012,male,68.4,1376169.0
Lithuania,2012,total,73.8634146341464,2987773.0
Luxembourg,2012,female,83.8,265852.0
Luxembourg,2012,male,79.1,265094.0
Luxembourg,2012,total,81.3926829268293,530946.0
Moldova,2012,female,73.625,1531023.0
Moldova,2012,male,64.781,1329301.0
Moldova,2012,total,69.143,2860324.0
Monaco,2012,female,,17743.0
Monaco,2012,male,,16968.0
Monaco,2012,total,,34711.0
Montenegro,2012,female,78.3,321867.0
Montenegro,2012,male,74.2,298734.0
Montenegro,2012,total,76.2,620601.0
Netherlands,2012,female,83.0,8473616.0
Netherlands,2012,male,79.3,8281346.0
Netherlands,2012,total,81.1048780487805,16754962.0
North Macedonia,2012,female,76.9,981965.0
North Macedonia,2012,male,73.0,947856.0
North Macedonia,2012,total,74.9024390243903,1929821.0
Norway,2012,female,83.5,2501224.0
Norway,2012,male,79.5,2517349.0
Norway,2012,total,81.4512195121951,5018573.0
Poland,2012,female,81.1,19615919.0
Poland,2012,male,72.6,18447245.0
Poland,2012,total,76.7463414634146,38063164.0
Portugal,2012,female,83.6,5499561.0
Portugal,2012,male,77.3,5015283.0
Portugal,2012,total,80.3731707317073,10514844.0
Romania,2012,female,78.1,10381175.0
Romania,2012,male,70.9,9676860.0
Romania,2012,total,74.4121951219512,20058035.0
Russian Federation,2012,female,75.86,76997955.0
Russian Federation,2012,male,64.56,66380492.0
Russian Federation,2012,total,70.0721951219512,143378447.0
San Marino,2012,female,,17267.0
San Marino,2012,male,,16202.0
San Marino,2012,total,,33469.0
Serbia,2012,female,77.5,3771281.0
Serbia,2012,male,72.3,3430216.0
Serbia,2012,total,74.8365853658537,7201497.0
Slovakia,2012,female,79.9,2773708.0
Slovakia,2012,male,72.5,2633871.0
Slovakia,2012,total,76.109756097561,5407579.0
Slovenia,2012,female,83.3,1038993.0
Slovenia,2012,male,77.1,1018166.0
Slovenia,2012,total,80.1243902439024,2057159.0
Spain,2012,female,85.5,23675585.0
Spain,2012,male,79.5,23097470.0
Spain,2012,total,82.4268292682927,46773055.0
Sweden,2012,female,83.6,4772941.0
Sweden,2012,male,79.9,4746433.0
Sweden,2012,total,81.7048780487805,9519374.0
Switzerland,2012,female,84.9,4051493.0
Switzerland,2012,male,80.6,3945368.0
Switzerland,2012,total,82.6975609756098,7996861.0
Ukraine,2012,female,76.02,24713834.0
Ukraine,2012,male,66.11,21496222.0
Ukraine,2012,total,70.9441463414634,46210056.0
United Kingdom,2012,female,82.8,32532441.0
United Kingdom,2012,male,79.1,31167774.0
United Kingdom,2012,total,80.9048780487805,63700215.0
