Country,Year,Total,Life_expectancy,Population
Albania,1997,female,77.316,1595783.0
Albania,1997,male,70.773,1552498.0
Albania,1997,total,73.904,3148281.0
Andorra,1997,female,,30743.0
Andorra,1997,male,,33957.0
Andorra,1997,total,,64700.0
Austria,1997,female,80.7,4121944.0
Austria,1997,male,74.1,3846097.0
Austria,1997,total,77.319512195122,7968041.0
Belarus,1997,female,74.3,5376448.0
Belarus,1997,male,62.9,4740985.0
Belarus,1997,total,68.4609756097561,10117433.0
Belgium,1997,female,80.7,5204048.0
Belgium,1997,male,74.2,4977197.0
Belgium,1997,total,77.3707317073171,10181245.0
Bosnia and Herzegovina,1997,female,76.393,2099408.0
Bosnia and Herzegovina,1997,male,70.753,1918819.0
Bosnia and Herzegovina,1997,total,73.686,4018227.0
Bulgaria,1997,female,73.87,4249354.0
Bulgaria,1997,male,67.0,4062714.0
Bulgaria,1997,total,70.3512195121951,8312068.0
Channel Islands,1997,female,80.483,75646.0
Channel Islands,1997,male,75.766,70568.0
Channel Islands,1997,total,78.211,146214.0
Croatia,1997,female,76.9,2356999.0
Croatia,1997,male,68.3,2177921.0
Croatia,1997,total,72.4951219512195,4534920.0
Cyprus,1997,female,77.958,440883.0
Cyprus,1997,male,73.763,456685.0
Cyprus,1997,total,75.841,897568.0
Czechia,1997,female,77.4,5292241.0
Czechia,1997,male,70.42,5011890.0
Czechia,1997,total,73.8248780487805,10304131.0
Denmark,1997,female,78.46,2674751.0
Denmark,1997,male,73.55,2610240.0
Denmark,1997,total,75.9451219512195,5284991.0
Estonia,1997,female,75.7,748296.0
Estonia,1997,male,64.2,651239.0
Estonia,1997,total,69.809756097561,1399535.0
Faroe Islands,1997,female,81.1,21332.0
Faroe Islands,1997,male,74.7,22799.0
Faroe Islands,1997,total,77.8219512195122,44131.0
Finland,1997,female,80.51,2634948.0
Finland,1997,male,73.42,2504887.0
Finland,1997,total,76.8785365853659,5139835.0
France,1997,female,82.3,30891023.0
France,1997,male,74.5,29077043.0
France,1997,total,78.3048780487805,59968066.0
Germany,1997,female,80.3,42155893.0
Germany,1997,male,74.0,39878878.0
Germany,1997,total,77.0731707317073,82034771.0
Gibraltar,1997,female,84.159,13695.0
Gibraltar,1997,male,76.335,13887.0
Gibraltar,1997,total,80.343,27582.0
Greece,1997,female,80.8,5407996.0
Greece,1997,male,75.6,5253263.0
Greece,1997,total,78.1365853658537,10661259.0
Hungary,1997,female,75.22,5380792.0
Hungary,1997,male,66.4,4909694.0
Hungary,1997,total,70.7024390243902,10290486.0
Iceland,1997,female,81.6,135304.0
Iceland,1997,male,76.3,135824.0
Iceland,1997,total,78.8853658536585,271128.0
Ireland,1997,female,78.7,1849726.0
Ireland,1997,male,73.4,1824445.0
Ireland,1997,total,75.9853658536585,3674171.0
Isle of Man,1997,female,77.242,37467.0
Isle of Man,1997,male,70.232,35442.0
Isle of Man,1997,total,73.691,72909.0
Italy,1997,female,82.0,29313897.0
Italy,1997,male,75.8,27576475.0
Italy,1997,total,78.8243902439024,56890372.0
Kosovo,1997,female,74.766,1088620.0
Kosovo,1997,male,71.433,1108664.0
Kosovo,1997,total,73.066,2197284.0
Latvia,1997,female,75.05,1311969.0
